namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,eef5d021-0022-4039-af77-fc1579afc64e,80effd9f-1804-4747-a7e5-9d29e5186258,2022-07-01 14:29:43.305255,2022-07-01 14:39:29.985618,586.680363,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A2,Exaggeration,b6db58d0-7d18-4644-96fb-3a2b813cf534,0c591e22-96d9-483b-8967-4292d62111af,Exaggeration,1,2,1605,1620,doomsday planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,eef5d021-0022-4039-af77-fc1579afc64e,80effd9f-1804-4747-a7e5-9d29e5186258,2022-07-01 14:29:43.305255,2022-07-01 14:39:29.985618,586.680363,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A10,Poor Word Choice,010e468d-0d1d-45c0-ba16-db0752a7d3b6,357b7746-9a1a-4be8-839f-41b532ecd140,Poor Word Choice,1,3,1605,1620,doomsday planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,eef5d021-0022-4039-af77-fc1579afc64e,80effd9f-1804-4747-a7e5-9d29e5186258,2022-07-01 14:29:43.305255,2022-07-01 14:39:29.985618,586.680363,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A10,Poor Word Choice,010e468d-0d1d-45c0-ba16-db0752a7d3b6,357b7746-9a1a-4be8-839f-41b532ecd140,Poor Word Choice,1,3,1476,1491,Doomsday Planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,eef5d021-0022-4039-af77-fc1579afc64e,80effd9f-1804-4747-a7e5-9d29e5186258,2022-07-01 14:29:43.305255,2022-07-01 14:39:29.985618,586.680363,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A10,Poor Word Choice,010e468d-0d1d-45c0-ba16-db0752a7d3b6,357b7746-9a1a-4be8-839f-41b532ecd140,Poor Word Choice,1,3,1567,1589,Without being dramatic
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,eef5d021-0022-4039-af77-fc1579afc64e,80effd9f-1804-4747-a7e5-9d29e5186258,2022-07-01 14:29:43.305255,2022-07-01 14:39:29.985618,586.680363,Language Specialist V4,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",T1.Q2.A2,Considerably inappropriate,d465ab2e-78d2-4af3-b67c-fecbe91a3eb2,91722f0a-a5a6-4f6b-83b4-bc7ec98f240c,Considerably inappropriate,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,eef5d021-0022-4039-af77-fc1579afc64e,80effd9f-1804-4747-a7e5-9d29e5186258,2022-07-01 14:29:43.305255,2022-07-01 14:39:29.985618,586.680363,Language Specialist V4,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A2,Considerable misrepresentation,c70642db-e4c8-4d8d-8e9e-f8306132274c,0280339d-4d61-464f-aa02-03fccb5c3c4a,Considerable misrepresentation,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,eef5d021-0022-4039-af77-fc1579afc64e,80effd9f-1804-4747-a7e5-9d29e5186258,2022-07-01 14:29:43.305255,2022-07-01 14:39:29.985618,586.680363,Language Specialist V4,T1.Q11,Do the errors in the writing make understanding the text difficult?,T1.Q11.A4,Mildly,c6d2699e-7207-45b2-b258-649038e7f627,0695d7f0-fbd5-4cde-b81c-b8af691a8311,Mildly,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,eef5d021-0022-4039-af77-fc1579afc64e,80effd9f-1804-4747-a7e5-9d29e5186258,2022-07-01 14:29:43.305255,2022-07-01 14:39:29.985618,586.680363,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A1,Nope,d522dea5-0299-4c33-b7ed-5c8b3e00f1d2,75a1e474-8fe2-4fbb-9438-79bee4a5f4e4,Nope,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A2,Exaggeration,b6db58d0-7d18-4644-96fb-3a2b813cf534,9ff1a082-1585-4b30-9240-3b4688057a93,Exaggeration,1,2,1605,1620,doomsday planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A2,Exaggeration,b6db58d0-7d18-4644-96fb-3a2b813cf534,9ff1a082-1585-4b30-9240-3b4688057a93,Exaggeration,1,2,1476,1491,Doomsday Planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A4,Emotional tone (including expletives),db4a4ae8-e6b3-491e-aa72-7ad74fbc64ff,f66091ad-5480-4eaa-bdd1-c0b9f748b68a,Emotional tone (including expletives),1,1,1581,1589,dramatic
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A7,Typos,c3922709-9e74-42ee-bc68-015da546174c,9981a19f-fe36-41c7-8b2a-7b78660f7ae6,Typos,1,2,1614,1620,planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A7,Typos,c3922709-9e74-42ee-bc68-015da546174c,9981a19f-fe36-41c7-8b2a-7b78660f7ae6,Typos,1,2,1485,1491,Planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A3,Some misrepresentation,1164dfcf-d457-483b-9a4b-0b8a54bd437c,a73c25e7-1ffb-493b-88ab-02982bf9f451,Some misrepresentation,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q5,How inappropriate/exaggerated is the emotional tone?,T1.Q5.A3,Moderately inappropriate/exaggerated,767d43a6-0192-41a3-a973-6838f26b3890,fbce1798-b2d3-40ac-986b-00a9b524ebe1,Moderately inappropriate/exaggerated,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,T1.Q6.A4,"Fear, threat",771f263c-a898-4a56-9218-4457d4c43196,9a8a8297-955b-4b91-bbbb-5887e5662c4e,"Fear, threat",1,2,1476,1484,Doomsday
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,T1.Q6.A4,"Fear, threat",771f263c-a898-4a56-9218-4457d4c43196,9a8a8297-955b-4b91-bbbb-5887e5662c4e,"Fear, threat",1,2,1605,1613,doomsday
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q11,Do the errors in the writing make understanding the text difficult?,T1.Q11.A4,Mildly,c6d2699e-7207-45b2-b258-649038e7f627,10334245-2630-428a-8dac-79a1a99d693c,Mildly,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,f7252c82-553e-4e78-b056-e5cc5adad704,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.236826,2022-07-04 09:21:31.109817,230.872991,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A1,Nope,d522dea5-0299-4c33-b7ed-5c8b3e00f1d2,449ed975-b4ad-4c9e-a571-69e815e6081e,Nope,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,c608fe0d-5bb3-4469-ae59-1bb2032cf3da,28f9d60b-687b-4e94-bcc7-c32351d43ddc,2022-07-04 09:56:42.967011,2022-07-04 10:21:49.708678,1506.741667,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A7,Typos,c3922709-9e74-42ee-bc68-015da546174c,34d998bc-08b8-423e-a7ad-32dcf59cb2fe,Typos,1,2,1485,1491,Planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,c608fe0d-5bb3-4469-ae59-1bb2032cf3da,28f9d60b-687b-4e94-bcc7-c32351d43ddc,2022-07-04 09:56:42.967011,2022-07-04 10:21:49.708678,1506.741667,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A7,Typos,c3922709-9e74-42ee-bc68-015da546174c,34d998bc-08b8-423e-a7ad-32dcf59cb2fe,Typos,1,2,1614,1620,planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,c608fe0d-5bb3-4469-ae59-1bb2032cf3da,28f9d60b-687b-4e94-bcc7-c32351d43ddc,2022-07-04 09:56:42.967011,2022-07-04 10:21:49.708678,1506.741667,Language Specialist V4,T1.Q11,Do the errors in the writing make understanding the text difficult?,T1.Q11.A2,Considerably,13c87673-918b-4ef2-be5b-4d939feec80b,b64fab09-2f1e-4e6e-a1cf-269cfe536738,Considerably,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,c608fe0d-5bb3-4469-ae59-1bb2032cf3da,28f9d60b-687b-4e94-bcc7-c32351d43ddc,2022-07-04 09:56:42.967011,2022-07-04 10:21:49.708678,1506.741667,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A1,Nope,d522dea5-0299-4c33-b7ed-5c8b3e00f1d2,d23f9efb-48ce-4cd1-a417-c2ffa722ebc3,Nope,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,44a7d12f-4953-4f9b-a087-4cbc5558e13c,21768b87-2ad3-43c6-b236-cda7dc437264,2022-07-05 02:26:24.275925,2022-07-05 02:30:34.481037,250.205112,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A3,Scandal,516cf9b0-2441-40cd-8449-307cc8fafff5,f41eb458-f6ee-4f86-909c-2539caeabba2,Scandal,1,1,1567,1620,"Without being dramatic, these are the doomsday planes"
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,44a7d12f-4953-4f9b-a087-4cbc5558e13c,21768b87-2ad3-43c6-b236-cda7dc437264,2022-07-05 02:26:24.275925,2022-07-05 02:30:34.481037,250.205112,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A5,Shock or surprise,aeffee60-07a8-4603-98d7-72428c4d5103,f4c24cad-51a1-47b1-8e40-d61518c1aef5,Shock or surprise,1,1,1476,1491,Doomsday Planes
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,44a7d12f-4953-4f9b-a087-4cbc5558e13c,21768b87-2ad3-43c6-b236-cda7dc437264,2022-07-05 02:26:24.275925,2022-07-05 02:30:34.481037,250.205112,Language Specialist V4,T1.Q4,To what degree is the scandalous content being used to distract from other important and relevant issues?,T1.Q4.A3,Moderately,5b6e3383-f87e-4df3-8d6d-8dad762c847c,75440d56-cb92-4578-8fc7-26becf1c8a09,Moderately,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,157471f4-6239-40e7-9394-e0465d1c6e71,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8436,4a73ff4a-017b-479d-b202-f0a99cf6b699,Covid2Articles/white-house-physician-president-trump-will-carry-out-duties_GS2022_06_22.txt,530711968,white-house-physician-president-trump-will-carry-out-duties.txt,371b4c41af48dbc0ae7ef3333945f2f7a3ce168a5d86b334175ea7ed3c158de3,2163,PYBOSSA,999,15,44a7d12f-4953-4f9b-a087-4cbc5558e13c,21768b87-2ad3-43c6-b236-cda7dc437264,2022-07-05 02:26:24.275925,2022-07-05 02:30:34.481037,250.205112,Language Specialist V4,T1.Q8,Consider the thing represented as shocking/surprising. Do they mention any similar or comparison cases to give context for whether this is genuinely surprising?,T1.Q8.A4,No comparison or context cases given,d23c5e38-2f82-46e9-8099-bbdc62d90d48,67c229f6-4e10-487f-af12-3f35cca27379,No comparison or context cases given,0,0,0,0,
