article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,336372e7-8312-46be-a50c-9b989632d43c,c252d417-f0fc-4a4c-a979-76a21983a7eb,Sources2021_02_23,01.06.02,1,de990e39-41ac-4bdb-bd52-19081eeff520,"{""contrib_count"": 5, ""answer_text_list"": []}",1,268,337,violence against people of colour needs to be treated as a hate crime
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,ef977d45-cff0-4dd2-a8ad-84c3c3f89232,Sources2021_02_23,01.07.07,1,18e21aa9-9d29-437d-aa47-79e19060d9a9,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,0eb243ac-f643-40e4-a11d-dbd38f14f878,Sources2021_02_23,01.10.03,1,b48fcec6-e97f-49a1-9ecf-22435d82c60c,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,3fc1f432-7d53-4c9e-9415-14d988b0a68a,Sources2021_02_23,01.12.01,1,3a420025-fc92-484a-aa88-7c73b6fa8e7b,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,e96dcade-49b3-4fd9-98ac-fd3b54564fa1,Sources2021_02_23,01.02.02,1,49ee34db-883c-41c2-8a6a-d5e5ddfb828b,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,b3ea7e4d-f17d-489b-883f-a7d451fe2548,Sources2021_02_23,01.01.02,1,e4b27f85-f2ee-4555-83bf-15890e9c6c78,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,301c4e39-bf41-4d0b-b05b-6fef2b672889,Sources2021_02_23,01.08.02,1,34edcf9d-4972-4742-914a-708b1325718b,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,9bb723be-5fe8-4906-8a63-c6eab073d4f1,Sources2021_02_23,01.05.07,1,0fb8b570-3498-4662-999f-266a90cdb5b0,"{""contrib_count"": 7, ""answer_text_list"": []}",1,375,391,Vancouver police
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,13224f6f-08bf-4283-871a-c7ce8d9d31cb,Sources2021_02_23,01.05.07,2,0fb8b570-3498-4662-999f-266a90cdb5b0,"{""contrib_count"": 7, ""answer_text_list"": []}",1,460,487,Vancouver Police Department
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,2c66ffcd-4269-40d5-9e2b-9eaf68c5c4a6,Sources2021_02_23,01.06.02,1,de990e39-41ac-4bdb-bd52-19081eeff520,"{""contrib_count"": 7, ""answer_text_list"": []}",1,488,625,"shows the number of anti-Asian hate crimes rose from a dozen incidents in 2019 to 98 in 2020, while general hate incidents nearly doubled"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bc9f900-41bc-4ef9-8dd8-1ab2a7027d4d,b0855667-e396-4989-9dd1-ac2587c6f1d7,Sources2021_02_23,01.03.01,1,0c6cfcb0-51be-4afd-9deb-80c645cc8500,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,4cc7dbf2-f339-42ef-95d9-27cb62cbbd88,Sources2021_02_23,01.05.05,1,046ea196-fa0f-4ed5-ad7d-9d4190be802c,"{""contrib_count"": 7, ""answer_text_list"": []}",1,639,643,Choo
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,9c8c9d10-cfd9-4729-91b8-3812f8b79b8e,Sources2021_02_23,01.11.06,1,b4348bb8-3734-49c4-b270-f2e70ba66ad3,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,40473639-2753-467e-9b74-f24d33596666,Sources2021_02_23,01.05.02,1,c14cfbf4-9178-4bad-a780-d59cf704a4ac,"{""contrib_count"": 5, ""answer_text_list"": []}",1,645,648,CEO
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,88a3b506-9a78-4b01-8fe0-cefd0c3f24a4,Sources2021_02_23,01.12.01,1,3a420025-fc92-484a-aa88-7c73b6fa8e7b,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,003ff88d-1bd4-4a19-8ee5-d28bcb1db19d,Sources2021_02_23,01.05.03,1,4f58e6b5-084d-4169-bfda-75c64ee708c0,"{""contrib_count"": 7, ""answer_text_list"": []}",1,631,638,Queenie
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,f4b18164-fea0-4610-8b4e-caea65a91958,Sources2021_02_23,01.07.09,1,4610a084-b57f-4bdb-9807-f20bcabf8dea,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,728842a9-2cdf-4a2b-823a-d16c0306ddc3,Sources2021_02_23,01.08.02,1,34edcf9d-4972-4742-914a-708b1325718b,"{""contrib_count"": 6, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,356049ba-0b6a-4bfa-b461-4260b0857425,Sources2021_02_23,01.01.01,1,7e9ccb21-8e3f-4847-b7f0-10179ac3c497,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,7e3dac45-af8e-4d30-9c01-a1cf519dd81d,Sources2021_02_23,01.06.01,1,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,833,939,"Nevertheless, these should not be contributing to the rise in hate crimes \u2026 targeting certain demographics"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,6a3fe2ce-83f2-499a-87cb-967308ea7ef1,Sources2021_02_23,01.06.01,2,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,957,981,There's no reason for it
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,0c26271d-559c-4afa-a74a-4c210bd9fd73,Sources2021_02_23,01.05.07,1,0fb8b570-3498-4662-999f-266a90cdb5b0,"{""contrib_count"": 4, ""answer_text_list"": []}",1,652,704,United Chinese Community Enrichment Services Society
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,acf1f1b6-f3cf-4aa7-bb69-5be6282a2b49,de7e96bc-6d8f-4a2d-887b-c9262c76a37b,Sources2021_02_23,01.03.01,1,0c6cfcb0-51be-4afd-9deb-80c645cc8500,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,102ac6ed-f81b-4fdc-8de8-b826b15c4d18,Sources2021_02_23,01.05.05,1,046ea196-fa0f-4ed5-ad7d-9d4190be802c,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1244,1252,Visintin
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,c61c9067-9e7c-4133-a1c1-1ff36c7f50ba,Sources2021_02_23,01.05.05,2,046ea196-fa0f-4ed5-ad7d-9d4190be802c,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1744,1752,Visintin
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,b843fa6d-7b03-4de6-8d56-d455c15d1bb8,Sources2021_02_23,01.11.06,1,b4348bb8-3734-49c4-b270-f2e70ba66ad3,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,55920860-ebe2-45c1-abe8-593ffa166974,Sources2021_02_23,01.05.03,1,4f58e6b5-084d-4169-bfda-75c64ee708c0,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1231,1236,Const
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,c481d012-6216-4a9b-8ddc-c1c7c1dc1653,Sources2021_02_23,01.06.01,1,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1135,1211,It doesn't make an excuse for people taking out their stress on other people
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,59d36bc5-e44b-4252-a341-1d1ed9c96bdb,Sources2021_02_23,01.06.01,2,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1304,1411,"This is people physically hurting, assaulting, threatening other humans. It's baffling and it's intolerable"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,bfb6b76f-837b-4b51-baca-ac18ff5404ba,Sources2021_02_23,01.06.01,3,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1895,1942,We can only deal with what people call in to us
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,e91525a4-0061-4ffd-8698-9b7ec379430b,Sources2021_02_23,01.10.02,1,a6146491-3ade-4c52-9486-29c2fb5e3466,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,94460cae-6922-4c54-83ff-f2e7552002ee,Sources2021_02_23,01.12.01,1,3a420025-fc92-484a-aa88-7c73b6fa8e7b,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,98fe6929-959c-49d9-9564-2f82d0912cf7,Sources2021_02_23,01.02.02,1,49ee34db-883c-41c2-8a6a-d5e5ddfb828b,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,37c66c97-3ee4-4ec9-a315-0a252ee645a2,Sources2021_02_23,01.01.02,1,e4b27f85-f2ee-4555-83bf-15890e9c6c78,"{""contrib_count"": 6, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,28d955cd-8b54-4374-8692-257e409c8bb9,Sources2021_02_23,01.08.02,1,34edcf9d-4972-4742-914a-708b1325718b,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,cfbc41a3-c9c0-438b-a2c6-8e59e10ab4d9,Sources2021_02_23,01.05.02,1,c14cfbf4-9178-4bad-a780-d59cf704a4ac,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1214,1230,VPD spokesperson
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/PremierCallsForAction.txt,530712330,PremierCallsForAction.txt,6257cbd769bab52c198f7776716a63d2b9dc4c2bdc231b5d6d7c302f5121ea4e,2452,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,0bb9deec-893b-4182-939a-98e15aa5d366,47a4f541-c0af-41b5-8716-35043a4fc424,Sources2021_02_23,01.05.04,1,7b5fbc89-760a-4a79-abd4-7e2a7b178b68,"{""contrib_count"": 5, ""answer_text_list"": []}",1,1238,1243,Tania
